Year,League,Name,Affiliation,Chapter,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th
2020,NL,Rick Hummel,St. Louis Post-Dispatch,STL,Freeman,Betts,Machado,Tatis,Ozuna,Seager,Bauer,Soto,Darvish,Tepera
2020,NL,Todd Dybas,NBC Sports Washington,WAS,Freeman,Betts,Soto,Machado,Ozuna,Tatis,Yastrzemski,Story,Turner,Bauer
2020,NL,Mark Zuckerman,MASNsports.com,WAS,Freeman,Soto,Machado,Tatis,Betts,Ozuna,Turner,Yastrzemski,Smith,Bauer
2021,AL,Steve Melewski,MASNSports.com,BAL,Ohtani,GuerreroJr,Judge,Correa,Semien,Devers,Ramirez,Olson,Mullins,Zunino
2021,AL,Noah Trister,The Associated Press,BAL,Ohtani,GuerreroJr,Semien,Ramirez,Correa,Judge,Olson,Lowe,Mullins,Cole
2021,AL,Rob Bradford,WEEI.com,BOS,Ohtani,GuerreroJr,Semien,Judge,Correa,Perez,Olson,Mullins,Ramirez,Devers
2021,AL,Peter Abraham,Boston Globe,BOS,Ohtani,GuerreroJr,Judge,Semien,Devers,Correa,Olson,Ramirez,Mullins,Perez
2021,AL,LaMond Pope,Chicago Tribune,CHI,Ohtani,GuerreroJr,Semien,Judge,Correa,Mullins,Perez,Ramirez,Olson,Devers
2021,AL,James Fegan,The Athletic,CHI,Ohtani,GuerreroJr,Semien,Correa,Judge,Ramirez,Ray,Mullins,Lowe,Bogaerts
2021,AL,Paul Hoynes,Cleveland.com,CLE,Ohtani,GuerreroJr,Perez,Semien,Ramirez,Devers,Judge,Mullins,Abreu,Meadows
2021,AL,Zack Meisel,The Athletic,CLE,Ohtani,GuerreroJr,Semien,Ramirez,Judge,Mullins,Correa,Perez,Olson,Devers
2021,AL,Evan Woodbery,MLive Media Group,DET,Ohtani,GuerreroJr,Semien,Judge,Ramirez,Correa,Olson,Mullins,Lowe,Altuve
2021,AL,Chris McCosky,Detroit News,DET,Ohtani,GuerreroJr,Semien,Correa,Olson,Judge,Ramirez,Mullins,Perez,Bichette
2021,AL,Kristie Rieken,The Associated Press,HOU,Ohtani,GuerreroJr,Semien,Perez,Mullins,Correa,Judge,Olson,Ramirez,Devers
2021,AL,Richard Justice,Texas Monthly,HOU,Ohtani,GuerreroJr,Semien,Correa,Judge,Perez,Olson,Ramirez,Mullins,Haniger
2021,AL,Jeff Passan,ESPN,KC,Ohtani,GuerreroJr,Semien,Perez,Ramirez,Judge,Olson,Mullins,Correa,Tucker
2021,AL,Lynn Worthy,Kansas City Star,KC,Ohtani,Perez,GuerreroJr,Semien,Correa,Olson,Mullins,Judge,Lowe,Bogaerts
2021,AL,Yuichi Matsushita,Kyodo News,LA,Ohtani,GuerreroJr,Perez,Semien,Ramirez,Judge,Olson,Correa,Mullins,Lowe
2021,AL,Rhett Bollinger,MLB.com,LA,Ohtani,GuerreroJr,Semien,Perez,Ramirez,Correa,Judge,Mullins,Bichette,Lowe
2021,AL,Do-Hyoung Park,MLB.com,MIN,Ohtani,GuerreroJr,Semien,Mullins,Ramirez,Correa,Judge,Perez,Lowe,Olson
2021,AL,Dan Hayes,The Athletic,MIN,Ohtani,GuerreroJr,Semien,Correa,Judge,Lowe,Ramirez,Mullins,Bogaerts,Perez
2021,AL,Brendan Kuty,NJ Advance Media,NY,Ohtani,GuerreroJr,Semien,Ramirez,Judge,Correa,Mullins,Lowe,Altuve,Olson
2021,AL,Erik Boland,NY Newsday,NY,Ohtani,GuerreroJr,Judge,Correa,Semien,Perez,Devers,Abreu,Ramirez,Mullins
2021,AL,Janie McCauley,The Associated Press,OAK,Ohtani,GuerreroJr,Semien,Correa,Judge,Perez,Ramirez,Olson,Mullins,Devers
2021,AL,Martin Gallegos,MLB.com,OAK,Ohtani,GuerreroJr,Semien,Olson,Ramirez,Judge,Perez,Correa,Bogaerts,Devers
2021,AL,Ryan Divish,Seattle Times,SEA,Ohtani,GuerreroJr,Semien,Olson,Correa,Judge,Mullins,Perez,Lowe,Bichette
2021,AL,Larry Stone,Seattle Times,SEA,Ohtani,GuerreroJr,Semien,Correa,Judge,Lowe,Ramirez,Bichette,Olson,Perez
2021,AL,Marc Topkin,Tampa Bay Times,TB,Ohtani,GuerreroJr,Semien,Correa,Judge,Ramirez,Lowe,Olson,Mullins,Perez
2021,AL,Adam Berry,MLB.com,TB,Ohtani,GuerreroJr,Semien,Correa,Judge,Ramirez,Olson,Mullins,Perez,Lowe
2021,AL,Levi Weaver,The Athletic,TEX,Ohtani,GuerreroJr,Semien,Ramirez,Correa,Judge,Eovaldi,Cole,Mullins,Lowe
2021,AL,Evan Grant,Dallas Morning News,TEX,Ohtani,GuerreroJr,Semien,Judge,Mullins,Correa,Olson,Ramirez,Perez,Devers
2021,AL,Gregor Chisholm,Toronto Star,TOR,Ohtani,GuerreroJr,Semien,Correa,Ramirez,Perez,Judge,Olson,Mullins,Devers
2021,AL,Scott Mitchell,TSN,TOR,Ohtani,GuerreroJr,Semien,Judge,Olson,Perez,Ramirez,Correa,Hernandez,Bogaerts
2021,NL,Mark Bowman,MLB.com,ATL,Harper,Soto,Tatis,Turner,Freeman,Riley,Crawford,Goldschmidt,Muncy,Votto
2021,NL,Paul Newberry,The Associated Press,ATL,Turner,Soto,Tatis,Harper,Riley,Goldschmidt,Crawford,Wheeler,Scherzer,Albies
2021,NL,Steve Gilbert,MLB.com,AZ,Harper,Soto,Tatis,Crawford,Goldschmidt,Turner,ONeill,Freeman,Reynolds,Riley
2021,NL,Robert Nightengale,USA TODAY,AZ,Harper,Crawford,Tatis,Turner,Soto,Riley,Goldschmidt,Freeman,Castellanos,Machado
2021,NL,Meghan Montemurro,The Chicago Tribune,CHI,Harper,Soto,Tatis,Turner,Crawford,ONeill,Muncy,Goldschmidt,Reynolds,Freeman
2021,NL,Russell Dorsey,Chicago Sun-Times,CHI,Harper,Soto,Tatis,Turner,Crawford,Freeman,Goldschmidt,Riley,Reynolds,Muncy
2021,NL,Bobby Nightengale,Cincinnati Enquirer,CIN,Harper,Tatis,Crawford,Soto,Goldschmidt,Riley,Turner,Adames,Castellanos,Reynolds
2021,NL,Mark Sheldon,MLB.com,CIN,Harper,Soto,Tatis,Goldschmidt,Crawford,Castellanos,Votto,Freeman,Riley,Adames
2021,NL,Tracy Ringolsby,InsideTheSeams.com,COL,Soto,Harper,Tatis,Turner,Scherzer,Crawford,Freeman,Goldschmidt,Muncy,Gausman
2021,NL,Patrick Saunders,The Denver Post,COL,Harper,Soto,Tatis,Crawford,Goldschmidt,Turner,Riley,Freeman,Muncy,Burnes
2021,NL,J.P. Hoornstra,Southern California News Group,LA,Soto,Harper,Turner,Tatis,Crawford,ONeill,Riley,Reynolds,Machado,Muncy
2021,NL,Juan Toribio,MLB.com,LA,Soto,Tatis,Harper,Turner,Crawford,Goldschmidt,Freeman,Riley,Reynolds,Muncy
2021,NL,Enrique Rojas,ESPNDeportes.com,MIA,Tatis,Harper,Soto,Castellanos,Albies,Riley,Goldschmidt,Turner,Crawford,Machado
2021,NL,Jon Heyman,MLB Network,MIA,Harper,Crawford,Soto,Tatis,Turner,Riley,Goldschmidt,Freeman,ONeill,Burnes
2021,NL,Tom Haudricourt,Milwaukee Journal Sentinel,MIL,Harper,Soto,Tatis,Turner,Crawford,Goldschmidt,Riley,ONeill,Castellanos,Adames
2021,NL,Will Sammon,The Athletic,MIL,Harper,Tatis,Soto,Turner,ONeill,Crawford,Muncy,Riley,Adames,Reynolds
2021,NL,Deesha Thosar,NY Daily News,NY,Soto,Harper,Tatis,Goldschmidt,Turner,Albies,Crawford,Riley,Muncy,Wheeler
2021,NL,Mike Puma,New York Post,NY,Soto,Harper,Tatis,Crawford,Riley,Turner,Goldschmidt,ONeill,Reynolds,Muncy
2021,NL,Jim Salisbury,NBC Sports Philadelphia,PHI,Harper,Turner,Goldschmidt,Riley,Crawford,Tatis,Soto,ONeill,Castellanos,Freeman
2021,NL,Matt Breen,The Philadelphia Inquirer,PHI,Harper,Soto,Turner,Tatis,Burnes,Crawford,Riley,Scherzer,Wheeler,Castellanos
2021,NL,John Perrotto,USA TODAY Sports,PIT,Harper,Soto,Turner,Tatis,ONeill,Crawford,Goldschmidt,Riley,Muncy,Reynolds
2021,NL,Jason Mackey,Pittsburgh Post-Gazette,PIT,Soto,Harper,Tatis,Turner,Crawford,ONeill,Reynolds,Muncy,Goldschmidt,Votto
2021,NL,Scott Miller,At Large,SD,Crawford,Harper,Soto,Turner,Tatis,Goldschmidt,Riley,Machado,Freeman,Castellanos
2021,NL,Kevin Acee,San Diego Union-Tribune,SD,Tatis,Harper,Soto,Crawford,Turner,Riley,ONeill,Reynolds,Goldschmidt,Muncy
2021,NL,Andrew Baggarly,The Athletic,SF,Crawford,Turner,Harper,Soto,Riley,Tatis,Reynolds,Goldschmidt,Muncy,WadeJr
2021,NL,Susan Slusser,San Francisco Chronicle,SF,Crawford,Turner,ONeill,Tatis,Harper,Soto,Goldschmidt,Riley,Reynolds,Posey
2021,NL,Derrick Goold,St. Louis Post-Dispatch,STL,Harper,Soto,Tatis,Crawford,Goldschmidt,Turner,Reynolds,Riley,ONeill,Adames
2021,NL,Rick Hummel,St. Louis Post-Dispatch,STL,Crawford,Harper,Tatis,Goldschmidt,Soto,Muncy,Riley,Wainwright,Votto,Turner
2021,NL,Tim Kurkjian,ESPN,WAS,Harper,Tatis,Soto,Crawford,Riley,Goldschmidt,Muncy,ONeill,Castellanos,Burnes
2021,NL,Ken Rosenthal,The Athletic,WAS,Harper,Tatis,Soto,Crawford,Goldschmidt,Freeman,Turner,ONeill,Riley,Muncy
2022,AL,Dan Connolly,The Athletic,BAL,Judge,Ohtani,Alvarez,Ramirez,Altuve,Rodriguez,Gimenez,Trout,Bichette,Rutschman
2022,AL,Zachary Silver,MLB.com,BAL,Judge,Ohtani,Gimenez,Alvarez,Ramirez,Rodriguez,Altuve,Bogaerts,Trout,Rutschman
2022,AL,Ian Browne,MLB.com,BOS,Judge,Ohtani,Alvarez,Ramirez,Trout,Altuve,Rodriguez,Verlander,Gimenez,Bogaerts
2022,AL,Sean McAdam,Boston Sports Journal,BOS,Judge,Ohtani,Ramirez,Alvarez,Gimenez,Trout,Rodriguez,Rutschman,Bogaerts,Altuve
2022,AL,Daryl Van Schouwen,Chicago Sun-Times,CHI,Judge,Ohtani,Ramirez,Alvarez,Gimenez,Bogaerts,Bregman,Trout,Rodriguez,Rutschman
2022,AL,Jesse Rogers,ESPN,CHI,Judge,Ohtani,Alvarez,Ramirez,Verlander,Trout,Altuve,Rodriguez,Arraez,Gimenez
2022,AL,Ryan Lewis,Akron Beacon Journal,CLE,Judge,Ohtani,Alvarez,Gimenez,Rodriguez,Ramirez,Trout,Altuve,Rutschman,Bogaerts
2022,AL,Mandy Bell,MLB.com,CLE,Judge,Ohtani,Alvarez,Gimenez,Ramirez,Trout,Altuve,Rodriguez,Bogaerts,Devers
2022,AL,Jason Beck,MLB.com,DET,Judge,Ohtani,Alvarez,Ramirez,Altuve,Gimenez,Rodriguez,Trout,Bogaerts,Manoah
2022,AL,Jon Paul Morosi,MLB.com,DET,Judge,Ohtani,Ramirez,Alvarez,Rodriguez,Gimenez,Bichette,Tucker,Altuve,Manoah
2022,AL,Alyson Footer,MLB.com,HOU,Judge,Ohtani,Alvarez,Altuve,Arraez,Abreu,Gimenez,Rodriguez,GuerreroJr,Tucker
2022,AL,Jesus Ortiz,Our Esquina,HOU,Judge,Ohtani,Alvarez,Gimenez,Altuve,Bogaerts,Ramirez,Rodriguez,Trout,Verlander
2022,AL,Anne Rogers,MLB.com,KC,Judge,Ohtani,Alvarez,Altuve,Ramirez,Rodriguez,Verlander,Gimenez,Trout,Manoah
2022,AL,Dave Skretta,The Associated Press,KC,Judge,Ohtani,Alvarez,Bogaerts,Trout,Gimenez,Rodriguez,Ramirez,Verlander,Cease
2022,AL,Greg Beacham,Associated Press,LA,Ohtani,Judge,Alvarez,Ramirez,Altuve,Gimenez,Bogaerts,Verlander,Trout,Devers
2022,AL,Sam Blum,The Athletic,LA,Ohtani,Judge,Alvarez,Ramirez,Trout,Altuve,Gimenez,Verlander,Rodriguez,Murphy
2022,AL,Betsy Helfand,St. Paul Pioneer Press,MIN,Judge,Ohtani,Alvarez,Altuve,Ramirez,Verlander,Gimenez,Trout,Bogaerts,Rodriguez
2022,AL,Phil Miller,Minneapolis Star Tribune,MIN,Judge,Ohtani,Alvarez,Ramirez,Altuve,Gimenez,Rodriguez,Trout,Verlander,Bogaerts
2022,AL,Marly Rivera,ESPN.COM,NY,Judge,Ohtani,Alvarez,Ramirez,Gimenez,Altuve,Devers,Rodriguez,Diaz,Trout
2022,AL,Joel Sherman,New York Post,NY,Judge,Ohtani,Ramirez,Alvarez,Rutschman,Rodriguez,Gimenez,Altuve,Bogaerts,Tucker
2022,AL,Matt Kawahara,San Francisco Chronicle,OAK,Judge,Ohtani,Ramirez,Alvarez,Altuve,Rodriguez,Gimenez,Trout,Bichette,Bogaerts
2022,AL,Manolo Hernández-Douen,Beisbolporgotas.com,OAK,Judge,Ohtani,Ramirez,Alvarez,Verlander,GuerreroJr,Arraez,Altuve,Valdez,Tucker
2022,AL,Daniel Kramer,MLB.com,SEA,Judge,Ohtani,Alvarez,Altuve,Gimenez,Ramirez,Trout,Rodriguez,Tucker,Bichette
2022,AL,Corey Brock,The Athletic,SEA,Judge,Ohtani,Alvarez,Altuve,Gimenez,Ramirez,Trout,Bogaerts,Bichette,Rodriguez
2022,AL,Marc Topkin,Tampa Bay Times,TB,Judge,Ohtani,Alvarez,Rodriguez,Ramirez,Altuve,Bichette,Gimenez,Trout,Bogaerts
2022,AL,Adam Berry,MLB.com,TB,Judge,Ohtani,Alvarez,Ramirez,Altuve,Gimenez,Rodriguez,Verlander,Manoah,Trout
2022,AL,Kennedi Landry,MLB.com,TEX,Judge,Ohtani,Alvarez,Ramirez,Altuve,Trout,Bogaerts,Gimenez,Verlander,Rodriguez
2022,AL,Levi Weaver,The Athletic,TEX,Judge,Ohtani,Gimenez,Alvarez,Altuve,Rodriguez,Ramirez,Devers,Bogaerts,Verlander
2022,AL,Arden Zwelling,Sportsnet.ca,TOR,Judge,Ohtani,Alvarez,Altuve,Trout,Ramirez,Rodriguez,Gimenez,Bogaerts,Devers
2022,AL,Rob Longley,Toronto Sun,TOR,Judge,Ohtani,Alvarez,Ramirez,Rodriguez,Gimenez,Trout,Verlander,Altuve,Bichette
2022,NL,Charles Odum,The Associated Press,ATL,Goldschmidt,Freeman,Arenado,Machado,Riley,Betts,Turner,Alonso,Realmuto,HarrisII
2022,NL,David O'Brien,The Athletic,ATL,Goldschmidt,Freeman,Machado,Arenado,Alonso,HarrisII,Riley,Betts,Realmuto,Swanson
2022,NL,Nick Piecoro,The Arizona Republic,AZ,Goldschmidt,Machado,Arenado,Alcantara,Betts,Freeman,Riley,Swanson,Realmuto,Lindor
2022,NL,Robert Nightengale,USA TODAY,AZ,Goldschmidt,Machado,Arenado,Freeman,Riley,Alonso,Betts,Lindor,Turner,Swanson
2022,NL,Maddie Lee,Sun-Times,CHI,Goldschmidt,Machado,Arenado,Freeman,Betts,Realmuto,Lindor,Alonso,Riley,Swanson
2022,NL,Jordan Bastian,MLB.com,CHI,Goldschmidt,Machado,Arenado,Betts,Freeman,Realmuto,Alonso,Lindor,Riley,Diaz
2022,NL,C. Trent Rosecrans,The Athletic,CIN,Goldschmidt,Machado,Arenado,Freeman,Betts,Realmuto,Lindor,Riley,Swanson,Diaz
2022,NL,Bobby Nightengale,Cincinnati Enquirer,CIN,Goldschmidt,Freeman,Machado,Arenado,Betts,Realmuto,Alonso,HarrisII,Swanson,Lindor
2022,NL,Patrick Saunders,The Denver Post,COL,Goldschmidt,Machado,Arenado,Freeman,Betts,Riley,Lindor,Realmuto,Alonso,Alcantara
2022,NL,Tracy Ringolsby,InsideTheSeams.com,COL,Goldschmidt,Freeman,Urias,Machado,Alonso,Lindor,Betts,Arenado,Bard,Marte
2022,NL,Fabian Ardaya,The Athletic,LA,Goldschmidt,Machado,Freeman,Arenado,Betts,Riley,Lindor,Realmuto,Alcantara,Alonso
2022,NL,Bill Plunkett,Southern California Newspaper Group,LA,Goldschmidt,Freeman,Machado,Arenado,Riley,Alonso,Betts,Turner,Schwarber,McNeil
2022,NL,Daniel Álvarez,El Extrabase,MIA,Machado,Goldschmidt,Arenado,Freeman,Betts,Riley,Lindor,Swanson,Realmuto,Alcantara
2022,NL,Jordan McPherson,Miami Herald,MIA,Machado,Goldschmidt,Freeman,Arenado,Betts,Lindor,Riley,Alcantara,Realmuto,Alonso
2022,NL,Adam McCalvy,MLB.com,MIL,Goldschmidt,Arenado,Machado,Freeman,Betts,Realmuto,Riley,Turner,Lindor,Alonso
2022,NL,Todd Rosiak,Milwaukee Journal Sentinel,MIL,Goldschmidt,Arenado,Machado,Freeman,Lindor,Betts,Realmuto,McNeil,Swanson,Alonso
2022,NL,Anthony DiComo,MLB.com,NY,Goldschmidt,Machado,Freeman,Arenado,Betts,Riley,Alonso,Lindor,Realmuto,McNeil
2022,NL,Tim Healey,Newsday,NY,Goldschmidt,Machado,Freeman,Arenado,Realmuto,Alonso,Turner,Betts,Lindor,Riley
2022,NL,Todd Zolecki,MLB.com,PHI,Machado,Goldschmidt,Arenado,Freeman,Betts,Riley,Realmuto,Lindor,Turner,Swanson
2022,NL,Scott Lauber,Philadelphia Inquirer,PHI,Goldschmidt,Machado,Arenado,Freeman,Riley,Realmuto,Betts,Alonso,Turner,Alcantara
2022,NL,Kevin Gorman,Pittsburgh Tribune-Review,PIT,Machado,Goldschmidt,Freeman,Arenado,Alcantara,Betts,Riley,Lindor,Realmuto,Alonso
2022,NL,Mike Persak,Pittsburgh Post-Gazette,PIT,Arenado,Goldschmidt,Machado,Alcantara,Freeman,Realmuto,Betts,Riley,Swanson,Lindor
2022,NL,Dennis Lin,The Athletic,SD,Machado,Goldschmidt,Arenado,Freeman,Realmuto,Betts,Lindor,Riley,Alcantara,Alonso
2022,NL,Kevin Acee,San Diego Union-Tribune,SD,Machado,Goldschmidt,Freeman,Arenado,Riley,Alonso,Betts,Realmuto,Lindor,McNeil
2022,NL,John Shea,San Francisco Chronicle,SF,Goldschmidt,Machado,Arenado,Freeman,Betts,Riley,Lindor,Realmuto,Swanson,Alonso
2022,NL,Alex Pavlovic,NBC Sports Bay Area,SF,Machado,Goldschmidt,Betts,Arenado,Freeman,Realmuto,Alcantara,Riley,Lindor,Swanson
2022,NL,Derrick Goold,St. Louis Post-Dispatch,STL,Goldschmidt,Machado,Arenado,Freeman,Betts,Riley,Alonso,Realmuto,Lindor,Turner
2022,NL,Rick Hummel,St. Louis Post-Dispatch,STL,Goldschmidt,Alonso,Arenado,Turner,Machado,Riley,Freeman,Lindor,Betts,Swanson
2022,NL,Mark Zuckerman,MASNsports.com,WAS,Goldschmidt,Freeman,Machado,Arenado,Betts,Alcantara,Riley,Realmuto,Alonso,Turner
2022,NL,Ken Rosenthal,The Athletic,WAS,Goldschmidt,Machado,Arenado,Freeman,Realmuto,Riley,Alonso,Betts,Lindor,Swanson
2023,AL,Tim Kurkjian,ESPN,BAL,Ohtani,Seager,Tucker,Semien,Rodriguez,Diaz,Henderson,Ramirez,Rutschman,Bichette
2023,AL,Rich Dubroff,BaltimoreBaseball.com,BAL,Ohtani,Seager,Diaz,Semien,Rodriguez,Henderson,Tucker,Witt,RobertJr,Alvarez
2023,AL,Jen McCaffrey,The Athletic,BOS,Ohtani,Seager,Rodriguez,Semien,Tucker,Diaz,Rutschman,RobertJr,Henderson,Ramirez
2023,AL,Alex Speier,Boston Globe,BOS,Ohtani,Seager,Rodriguez,Semien,Tucker,Diaz,Witt,Rutschman,Judge,Alvarez
2023,AL,Scot Gregor,Daily Herald,CHI,Ohtani,Seager,Rodriguez,Semien,Tucker,Diaz,Witt,Henderson,RobertJr,Ramirez
2023,AL,Vinnie Duber,CHGO,CHI,Ohtani,Seager,Semien,Witt,Rodriguez,RobertJr,Tucker,Rutschman,Ramirez,Diaz
2023,AL,Zack Meisel,The Athletic,CLE,Ohtani,Seager,Diaz,Semien,Tucker,Rodriguez,Rutschman,Ramirez,RobertJr,Witt
2023,AL,Paul Hoynes,Cleveland.com,CLE,Ohtani,Semien,Seager,Tucker,Rodriguez,Witt,Henderson,Alvarez,Devers,Naylor
2023,AL,Evan Woodbery,MLive Media Group,DET,Ohtani,Tucker,Seager,Semien,Rodriguez,Diaz,Ramirez,Rutschman,Witt,Bregman
2023,AL,Chris McCosky,Detroit News,DET,Ohtani,Seager,Diaz,Tucker,Rodriguez,Alvarez,Semien,Garcia,Henderson,Witt
2023,AL,Brian McTaggart,MLB.com,HOU,Ohtani,Semien,Seager,Rodriguez,Tucker,Alvarez,Diaz,Witt,Judge,Crawford
2023,AL,Tom Verducci,SI.com,HOU,Ohtani,Seager,Rodriguez,Semien,Tucker,Diaz,Henderson,Witt,Ramirez,Cole
2023,AL,Pete Grathoff,Kansas City Star,KC,Ohtani,Seager,Rodriguez,Semien,Tucker,Diaz,Ramirez,Henderson,Witt,Alvarez
2023,AL,Dave Skretta,The Associated Press,KC,Ohtani,Seager,Rodriguez,Semien,Witt,Garcia,Ramirez,RobertJr,Bichette,Rutschman
2023,AL,Nobuhiro Saito,Nikkan Sports News,LA,Ohtani,Seager,Tucker,Cole,Semien,Rodriguez,Garcia,Witt,Diaz,RobertJr
2023,AL,Rhett Bollinger,MLB.com,LA,Ohtani,Seager,Semien,Rodriguez,Witt,Tucker,Cole,Henderson,Diaz,Gray
2023,AL,Dave Campbell,Associated Press,MIN,Ohtani,Seager,Tucker,Rodriguez,Semien,Henderson,Diaz,Witt,Raleigh,RobertJr
2023,AL,Aaron Gleeman,The Athletic,MIN,Ohtani,Seager,Rodriguez,Semien,Cole,Tucker,Diaz,Henderson,Ramirez,Crawford
2023,AL,Pete Caldera,Bergen Record,NY,Ohtani,Semien,Seager,Diaz,Henderson,Tucker,Rodriguez,Cole,Rutschman,Gray
2023,AL,Erik Boland,Newsday,NY,Ohtani,Seager,Rodriguez,Tucker,Semien,Diaz,Rutschman,Judge,Paredes,Henderson
2023,AL,John Shea,San Francisco Chronicle,OAK,Ohtani,Semien,Seager,Tucker,Henderson,Diaz,Rodriguez,Ramirez,Rutschman,Witt
2023,AL,Martin Gallegos,MLB.com,OAK,Ohtani,Semien,Seager,Rodriguez,Witt,Tucker,Rutschman,Diaz,Ramirez,Henderson
2023,AL,Ryan Divish,Seattle Times,SEA,Ohtani,Seager,Semien,Rodriguez,Henderson,Tucker,Diaz,Witt,Cole,Crawford
2023,AL,Larry Stone,Seattle Times,SEA,Ohtani,Seager,Semien,Rodriguez,Diaz,Tucker,Henderson,Witt,Crawford,Cole
2023,AL,Marc Topkin,Tampa Bay Times,TB,Ohtani,Seager,Diaz,Rodriguez,Tucker,Rutschman,Semien,Ramirez,Bichette,Witt
2023,AL,Adam Berry,MLB.com,TB,Ohtani,Seager,Semien,Rodriguez,Diaz,Tucker,Witt,Henderson,Ramirez,Rutschman
2023,AL,Evan Grant,Dallas Morning News,TEX,Ohtani,Seager,Tucker,Rodriguez,Henderson,Diaz,Semien,Witt,RobertJr,Rutschman
2023,AL,Kennedi Landry,MLB.com,TEX,Ohtani,Seager,Semien,Tucker,Diaz,Rodriguez,Cole,Henderson,Witt,Rutschman
2023,AL,Ian Harrison,Associated Press,TOR,Ohtani,Seager,Semien,Rutschman,Tucker,Diaz,Rodriguez,Henderson,Garcia,Witt
2023,AL,Keegan Matheson,MLB.com,TOR,Ohtani,Seager,Semien,Rodriguez,Witt,Tucker,Ramirez,Rutschman,Cole,Diaz
2023,NL,Mark Bowman,MLB.com,ATL,AcunaJr,Betts,Olson,Freeman,Carroll,Soto,Riley,Harper,Ozuna,Swanson
2023,NL,David O'Brien,The Athletic,ATL,AcunaJr,Betts,Olson,Freeman,Riley,Carroll,Soto,Lindor,Albies,Bellinger
2023,NL,Nick Piecoro,The Arizona Republic,AZ,AcunaJr,Betts,Freeman,Olson,Snell,Carroll,Lindor,Webb,Soto,Riley
2023,NL,Robert Nightengale,USA TODAY,AZ,AcunaJr,Betts,Olson,Freeman,Carroll,Arraez,Bellinger,Harper,Contreras,Walker
2023,NL,Meghan Montemurro,The Chicago Tribune,CHI,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Lindor,Riley,Contreras,Bellinger
2023,NL,Eugene McIntosh,The Bigs Media,CHI,AcunaJr,Betts,Olson,Freeman,Bellinger,Arraez,Carroll,Riley,Soto,Castellanos
2023,NL,Gordon Wittenmyer,Cincinnati Enquirer,CIN,AcunaJr,Betts,Olson,Freeman,Contreras,Riley,Carroll,Harper,Arraez,Kim
2023,NL,Mark Sheldon,MLB.com,CIN,AcunaJr,Betts,Olson,Freeman,Carroll,Bellinger,Soto,Alonso,Arraez,Schwarber
2023,NL,Kevin Henry,FanSided,COL,AcunaJr,Betts,Olson,Freeman,Soto,Carroll,Snell,Riley,Harper,Arraez
2023,NL,Patrick Saunders,The Denver Post,COL,AcunaJr,Betts,Freeman,Olson,Riley,Tatis,Lindor,Carroll,Bellinger,Arraez
2023,NL,J.P. Hoornstra,Southern California News Group,LA,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Riley,Lindor,Arraez,Kim
2023,NL,Juan Toribio,MLB.com,LA,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Riley,Snell,Bellinger,Kim
2023,NL,Christina De Nicola,MLB.com,MIA,AcunaJr,Betts,Freeman,Olson,Carroll,Arraez,Contreras,Lindor,Soto,Riley
2023,NL,Jorge Ebro,El Nuevo Herald,MIA,AcunaJr,Betts,Freeman,Olson,Arraez,Bellinger,Carroll,Soto,Albies,Riley
2023,NL,Todd Rosiak,Milwaukee Journal Sentinel,MIL,AcunaJr,Betts,Olson,Freeman,Carroll,Contreras,Soto,Riley,Lindor,Arraez
2023,NL,Curt Hogg,Milwaukee Journal Sentinel,MIL,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Contreras,Lindor,Riley,Arraez
2023,NL,Joel Sherman,New York Post,NY,AcunaJr,Betts,Freeman,Olson,Carroll,Riley,Arraez,Lindor,Soto,Bellinger
2023,NL,Will Sammon,The Athletic,NY,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Harper,Bellinger,Arraez,Contreras
2023,NL,Scott Lauber,Philadelphia Inquirer,PHI,AcunaJr,Betts,Freeman,Olson,Carroll,Arraez,Bellinger,Harper,Soto,Lindor
2023,NL,Jayson Stark,The Athletic,PHI,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Bellinger,Arraez,Harper,Riley
2023,NL,Alex Stumpf,DK Pittsburgh Sports,PIT,AcunaJr,Betts,Olson,Freeman,Carroll,Riley,Lindor,Arraez,Soto,Kim
2023,NL,Jason Mackey,Pittsburgh Post-Gazette,PIT,AcunaJr,Betts,Olson,Freeman,Soto,Carroll,Lindor,Riley,Harper,Swanson
2023,NL,AJ Cassavell,MLB.com,SD,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Riley,Snell,Lindor,Kim
2023,NL,Kevin Acee,The San Diego Union-Tribune,SD,AcunaJr,Betts,Freeman,Olson,Soto,Carroll,Harper,Bellinger,Arraez,Friedl
2023,NL,Maria Guardado,MLB.com,SF,AcunaJr,Betts,Freeman,Olson,Carroll,Soto,Lindor,Harper,Contreras,Arraez
2023,NL,Susan Slusser,San Francisco Chronicle,SF,AcunaJr,Betts,Olson,Freeman,Soto,Carroll,Arraez,Harper,Bellinger,Schwarber
2023,NL,Derrick Goold,St. Louis Post-Dispatch,STL,AcunaJr,Betts,Olson,Freeman,Carroll,Soto,Harper,Contreras,Arraez,Bellinger
